CustomerID,FirstPurchase,LastPurchase,Frequency,TotalRevenue,Lifespan,AvgPurchaseValue,CLV,Recency,RevenuePerDay,TenureMonths,CLV_Segment
17621.0,2010-12-20 13:31:00,2011-11-18 17:11:00,26,1379.9,334,53.073076923076925,1262.7030136986302,20,4.131437125748503,11.133333333333333,High Value
17623.0,2011-11-07 11:32:00,2011-11-07 11:32:00,33,527.0500000000001,1,15.971212121212123,1.4439726027397262,32,527.0500000000001,0.03333333333333333,Low Value
17624.0,2011-05-05 17:59:00,2011-11-25 10:52:00,50,843.48,204,16.869600000000002,471.4244383561645,14,4.134705882352941,6.8,Medium Value
17625.0,2011-03-27 12:21:00,2011-11-21 13:36:00,306,2020.4,240,6.602614379084968,1328.482191780822,17,8.418333333333333,8.0,High Value
17628.0,2011-09-19 15:21:00,2011-09-19 15:21:00,5,75.75,1,15.15,0.20753424657534247,80,75.75,0.03333333333333333,Low Value
17629.0,2010-12-15 09:58:00,2011-12-04 10:56:00,123,1814.12,355,14.748943089430893,1764.4180821917807,5,5.110197183098591,11.833333333333334,High Value
17630.0,2011-04-21 14:03:00,2011-06-23 11:58:00,26,503.59999999999997,63,19.369230769230768,86.9227397260274,169,7.993650793650793,2.1,Medium Value
17631.0,2011-04-21 13:22:00,2011-12-08 09:47:00,39,528.33,231,13.546923076923077,334.3677534246575,1,2.2871428571428574,7.7,Medium Value
17633.0,2011-08-11 15:43:00,2011-11-08 13:25:00,70,1324.84,89,18.92628571428571,323.04317808219173,30,14.885842696629213,2.966666666666667,Medium Value
17634.0,2011-01-06 12:45:00,2011-11-03 13:09:00,296,2358.59,302,7.96820945945946,1951.4909041095893,35,7.809900662251656,10.066666666666666,High Value
17636.0,2011-11-20 14:40:00,2011-11-20 14:40:00,20,285.56,1,14.278,0.7823561643835617,18,285.56,0.03333333333333333,Low Value
17637.0,2011-08-16 13:25:00,2011-11-08 12:51:00,35,547.0600000000001,84,15.630285714285716,125.89873972602742,30,6.512619047619048,2.8,Medium Value
17639.0,2011-03-08 15:22:00,2011-03-08 15:22:00,7,108.5,1,15.5,0.29726027397260274,275,108.5,0.03333333333333333,Low Value
17640.0,2011-09-14 09:13:00,2011-09-14 09:13:00,5,621.66,1,124.332,1.7031780821917808,86,621.66,0.03333333333333333,Low Value
17642.0,2011-06-16 12:55:00,2011-08-12 09:11:00,40,712.29,57,17.80725,111.23432876712327,119,12.496315789473684,1.9,Medium Value
17643.0,2010-12-01 14:38:00,2010-12-01 14:38:00,8,101.55,1,12.69375,0.27821917808219176,372,101.55,0.03333333333333333,Low Value
17644.0,2011-03-24 09:44:00,2011-12-08 13:43:00,157,2895.64,260,18.443566878980892,2062.6476712328763,0,11.137076923076922,8.666666666666666,High Value
17646.0,2010-12-09 14:28:00,2011-05-04 13:17:00,51,1008.39,146,19.77235294117647,403.35600000000005,218,6.906780821917808,4.866666666666666,Medium Value
17647.0,2011-10-05 15:38:00,2011-10-05 15:38:00,7,133.06,1,19.00857142857143,0.36454794520547945,64,133.06,0.03333333333333333,Low Value
17648.0,2011-04-04 10:29:00,2011-10-10 09:41:00,91,1797.5,189,19.752747252747252,930.7602739726027,60,9.510582010582011,6.3,High Value
17649.0,2011-07-24 15:53:00,2011-07-24 15:53:00,52,868.49,1,16.70173076923077,2.379424657534247,137,868.49,0.03333333333333333,Medium Value
17650.0,2011-11-18 14:52:00,2011-11-18 14:52:00,8,166.08,1,20.76,0.455013698630137,20,166.08,0.03333333333333333,Low Value
17651.0,2011-06-15 15:57:00,2011-11-28 10:29:00,232,3945.0,166,17.004310344827587,1794.164383561644,11,23.765060240963855,5.533333333333333,High Value
17652.0,2011-03-03 14:05:00,2011-11-14 12:55:00,259,4867.72,256,18.794285714285714,3414.0721095890412,24,19.01453125,8.533333333333333,High Value
17653.0,2011-08-11 15:24:00,2011-11-03 12:46:00,44,1207.56,84,27.44454545454545,277.9042191780822,36,14.375714285714285,2.8,Medium Value
17654.0,2011-03-07 13:17:00,2011-03-07 13:17:00,22,117.55,1,5.343181818181818,0.3220547945205479,276,117.55,0.03333333333333333,Low Value
17655.0,2010-12-08 16:45:00,2011-11-29 11:34:00,91,2638.94,356,28.99934065934066,2573.8702465753427,10,7.412752808988764,11.866666666666667,High Value
17656.0,2011-08-03 10:45:00,2011-09-27 13:04:00,82,1674.69,56,20.423048780487804,256.9387397260274,72,29.90517857142857,1.8666666666666667,Medium Value
17658.0,2011-05-12 15:23:00,2011-11-14 12:07:00,19,595.42,186,31.337894736842102,303.41950684931504,25,3.2011827956989247,6.2,Medium Value
17659.0,2010-12-02 16:46:00,2011-11-22 13:29:00,158,2999.46,355,18.98392405063291,2917.2830136986304,16,8.449183098591549,11.833333333333334,High Value
17660.0,2011-07-21 13:37:00,2011-07-21 13:37:00,38,178.75,1,4.703947368421052,0.4897260273972602,140,178.75,0.03333333333333333,Low Value
17663.0,2011-02-25 14:11:00,2011-11-14 08:56:00,86,1802.91,262,20.96406976744186,1294.143616438356,25,6.881335877862596,8.733333333333333,High Value
17664.0,2011-05-11 14:17:00,2011-11-21 11:29:00,43,604.64,194,14.061395348837209,321.37030136986306,18,3.116701030927835,6.466666666666667,Medium Value
17666.0,2011-10-05 11:06:00,2011-12-06 09:06:00,18,728.16,62,40.45333333333333,123.6874520547945,3,11.744516129032258,2.066666666666667,Medium Value
17667.0,2011-02-14 09:24:00,2011-10-04 14:32:00,116,2055.51,233,17.71991379310345,1312.147479452055,65,8.821931330472104,7.766666666666667,High Value
17668.0,2011-11-01 14:45:00,2011-12-08 13:25:00,15,347.75,37,23.183333333333334,35.2513698630137,0,9.39864864864865,1.2333333333333334,Medium Value
17669.0,2011-04-04 10:11:00,2011-10-28 08:53:00,68,3406.7200000000003,207,50.09882352941177,1932.0302465753425,42,16.457584541062804,6.9,High Value
17670.0,2011-04-26 09:12:00,2011-04-26 09:12:00,11,205.7,1,18.7,0.5635616438356165,227,205.7,0.03333333333333333,Low Value
17671.0,2010-12-09 14:27:00,2011-11-24 12:21:00,53,1572.71,350,29.67377358490566,1508.0780821917808,15,4.493457142857143,11.666666666666666,High Value
17672.0,2011-02-03 13:29:00,2011-10-20 14:18:00,110,3178.17,260,28.892454545454545,2263.901917808219,49,12.22373076923077,8.666666666666666,High Value
17673.0,2011-01-23 15:16:00,2011-12-08 12:50:00,218,1594.97,319,7.316376146788991,1393.9600821917809,1,4.999905956112853,10.633333333333333,High Value
17674.0,2010-12-06 10:20:00,2011-09-26 13:35:00,27,551.04,295,20.40888888888889,445.3610958904109,73,1.8679322033898305,9.833333333333334,Medium Value
17675.0,2010-12-07 13:22:00,2011-12-08 18:03:00,705,20374.28,367,28.89968794326241,20485.919890410958,0,55.515749318801085,12.233333333333333,High Value
17676.0,2010-12-08 13:49:00,2011-12-05 15:16:00,77,1371.18,363,17.807532467532468,1363.666684931507,3,3.7773553719008266,12.1,High Value
17677.0,2010-12-06 08:42:00,2011-12-08 09:56:00,303,16345.38,368,53.94514851485148,16479.725589041096,1,44.416793478260864,12.266666666666667,High Value
17678.0,2011-03-21 11:52:00,2011-03-21 11:52:00,16,298.11,1,18.631875,0.8167397260273973,263,298.11,0.03333333333333333,Low Value
17679.0,2011-09-15 10:35:00,2011-10-18 07:43:00,30,1992.1100000000001,33,66.40366666666667,180.10857534246574,52,60.366969696969704,1.1,Medium Value
17680.0,2011-11-16 12:42:00,2011-11-16 12:42:00,11,184.4,1,16.763636363636365,0.5052054794520549,23,184.4,0.03333333333333333,Low Value
17682.0,2010-12-06 13:35:00,2011-11-29 15:59:00,118,2474.33,359,20.968898305084746,2433.6560821917806,9,6.892284122562674,11.966666666666667,High Value
17684.0,2011-10-27 11:10:00,2011-10-27 11:10:00,15,239.41,1,15.960666666666667,0.6559178082191781,43,239.41,0.03333333333333333,Low Value
17685.0,2010-12-02 14:42:00,2011-11-23 11:36:00,127,3155.83,356,24.849055118110236,3078.01501369863,16,8.864691011235955,11.866666666666667,High Value
17686.0,2011-02-10 10:18:00,2011-12-02 15:39:00,286,5739.46,296,20.06804195804196,4654.466191780822,6,19.390067567567566,9.866666666666667,High Value
17690.0,2010-12-01 16:15:00,2011-11-09 15:17:00,252,4726.8,343,18.757142857142856,4441.89698630137,29,13.780758017492712,11.433333333333334,High Value
17691.0,2010-12-06 11:10:00,2010-12-16 17:20:00,19,290.40000000000003,11,15.28421052631579,8.75178082191781,357,26.400000000000002,0.36666666666666664,Medium Value
17692.0,2010-12-15 13:37:00,2011-08-04 14:01:00,46,740.9399999999999,233,16.107391304347825,472.98361643835614,126,3.1799999999999997,7.766666666666667,Medium Value
17693.0,2011-07-25 15:48:00,2011-07-25 15:48:00,16,200.47,1,12.529375,0.5492328767123288,136,200.47,0.03333333333333333,Low Value
17694.0,2011-07-21 12:00:00,2011-07-21 12:00:00,15,283.12,1,18.874666666666666,0.7756712328767124,141,283.12,0.03333333333333333,Low Value
17695.0,2011-06-21 12:35:00,2011-07-31 10:40:00,35,765.34,40,21.866857142857143,83.87287671232876,131,19.1335,1.3333333333333333,Medium Value
17696.0,2010-12-10 09:51:00,2011-11-01 13:43:00,115,2285.71,327,19.875739130434784,2047.7456712328767,37,6.989938837920489,10.9,High Value
17697.0,2011-04-17 15:40:00,2011-04-17 15:40:00,19,338.95,1,17.839473684210525,0.9286301369863014,235,338.95,0.03333333333333333,Low Value
17698.0,2011-03-24 11:34:00,2011-03-24 11:34:00,8,154.95,1,19.36875,0.42452054794520544,260,154.95,0.03333333333333333,Low Value
17700.0,2011-03-03 16:34:00,2011-11-23 11:51:00,142,2534.64,265,17.84957746478873,1840.2180821917807,16,9.564679245283019,8.833333333333334,High Value
17701.0,2011-04-01 12:25:00,2011-04-01 12:25:00,24,417.95,1,17.414583333333333,1.145068493150685,252,417.95,0.03333333333333333,Low Value
17702.0,2011-05-17 16:23:00,2011-11-09 16:03:00,74,1824.37,176,24.653648648648648,879.6962191780822,29,10.365738636363636,5.866666666666666,High Value
17703.0,2011-07-24 13:30:00,2011-11-04 15:51:00,55,798.74,104,14.522545454545455,227.5861917808219,34,7.680192307692308,3.466666666666667,Medium Value
17704.0,2011-04-14 09:28:00,2011-06-24 09:40:00,31,885.19,72,28.554516129032258,174.61282191780822,168,12.294305555555557,2.4,Medium Value
17705.0,2011-02-11 10:57:00,2011-12-06 13:45:00,103,1823.52,299,17.70407766990291,1493.787616438356,2,6.098729096989967,9.966666666666667,High Value
17706.0,2010-12-08 11:02:00,2011-12-05 13:34:00,382,10504.49,363,27.498664921465966,10446.931150684932,3,28.937988980716252,12.1,High Value
17707.0,2011-01-07 13:30:00,2011-06-07 15:03:00,5,152.4,152,30.48,63.46520547945206,184,1.0026315789473685,5.066666666666666,Medium Value
17708.0,2011-01-19 10:09:00,2011-06-05 10:12:00,34,263.33,138,7.744999999999999,99.56038356164383,187,1.9081884057971013,4.6,Medium Value
17709.0,2011-06-23 11:55:00,2011-06-23 11:55:00,7,137.45,1,19.635714285714283,0.3765753424657534,169,137.45,0.03333333333333333,Low Value
17711.0,2011-02-23 11:32:00,2011-11-29 11:40:00,23,385.1,280,16.743478260869566,295.41917808219176,10,1.375357142857143,9.333333333333334,Medium Value
17712.0,2011-10-26 12:28:00,2011-10-26 12:28:00,29,522.91,1,18.031379310344825,1.4326301369863013,44,522.91,0.03333333333333333,Low Value
17714.0,2011-01-23 10:32:00,2011-01-23 10:32:00,10,153.0,1,15.3,0.4191780821917808,320,153.0,0.03333333333333333,Low Value
17715.0,2011-05-23 12:32:00,2011-05-23 12:32:00,1,326.4,1,326.4,0.8942465753424657,200,326.4,0.03333333333333333,Low Value
17716.0,2011-03-17 10:38:00,2011-11-17 12:00:00,245,5655.99,246,23.085673469387753,3811.982301369863,22,22.991829268292683,8.2,High Value
17718.0,2011-04-21 13:39:00,2011-04-21 13:39:00,6,139.35,1,23.224999999999998,0.3817808219178082,231,139.35,0.03333333333333333,Low Value
17719.0,2011-03-29 11:29:00,2011-11-02 10:36:00,274,5396.04,218,19.693576642335767,3222.840328767123,37,24.752477064220184,7.266666666666667,High Value
17720.0,2010-12-07 10:43:00,2011-11-13 15:04:00,50,1195.94,342,23.9188,1120.5793972602742,25,3.4969005847953216,11.4,High Value
17722.0,2010-12-08 12:41:00,2011-09-04 15:22:00,115,2424.04,271,21.078608695652175,1799.7666849315067,95,8.94479704797048,9.033333333333333,High Value
17723.0,2011-05-09 14:44:00,2011-08-04 18:37:00,10,3276.4000000000005,88,327.64000000000004,789.9265753424659,126,37.23181818181819,2.933333333333333,High Value
17724.0,2011-07-24 13:26:00,2011-09-29 15:26:00,40,1033.0,68,25.825,192.44931506849315,70,15.191176470588236,2.2666666666666666,Medium Value
17725.0,2011-03-17 19:47:00,2011-11-23 16:34:00,192,3439.08,251,17.911875,2364.9563835616436,15,13.701513944223107,8.366666666666667,High Value
17727.0,2011-11-24 17:06:00,2011-11-24 17:06:00,66,1060.25,1,16.064393939393938,2.904794520547945,14,1060.25,0.03333333333333333,Medium Value
17728.0,2011-09-14 11:39:00,2011-12-06 08:52:00,165,2876.01,83,17.430363636363637,653.9967945205481,3,34.65072289156627,2.7666666666666666,High Value
17730.0,2011-01-17 14:49:00,2011-12-06 15:43:00,218,5298.4800000000005,324,24.304954128440368,4703.308273972603,2,16.353333333333335,10.8,High Value
17731.0,2011-06-09 14:18:00,2011-09-21 15:02:00,67,1240.11,105,18.509104477611938,356.7439726027397,78,11.810571428571428,3.5,Medium Value
17732.0,2010-12-02 09:29:00,2010-12-02 09:29:00,18,303.97,1,16.887222222222224,0.8327945205479453,372,303.97,0.03333333333333333,Low Value
17733.0,2011-03-23 09:54:00,2011-11-01 08:16:00,35,692.19,223,19.776857142857143,422.8996438356164,38,3.1039910313901347,7.433333333333334,Medium Value
17734.0,2011-04-20 10:04:00,2011-10-17 12:33:00,43,700.63,181,16.293720930232556,347.4356986301369,53,3.8708839779005526,6.033333333333333,Medium Value
17735.0,2010-12-07 10:32:00,2011-12-07 16:47:00,690,13110.02,366,19.000028985507246,13145.9378630137,1,35.81972677595628,12.2,High Value
17736.0,2011-08-18 14:33:00,2011-11-30 15:36:00,25,377.44,105,15.0976,108.57863013698629,8,3.5946666666666665,3.5,Medium Value
17737.0,2011-10-12 14:42:00,2011-11-30 15:16:00,10,168.24,50,16.824,23.046575342465754,8,3.3648000000000002,1.6666666666666667,Medium Value
17738.0,2011-03-02 16:26:00,2011-11-20 15:05:00,97,1879.05,263,19.371649484536082,1353.9456164383562,18,7.14467680608365,8.766666666666667,High Value
17739.0,2010-12-14 14:26:00,2011-11-28 09:12:00,47,2791.35,349,59.39042553191489,2668.989452054794,11,7.9981375358166185,11.633333333333333,High Value
17742.0,2011-01-11 10:04:00,2011-08-18 15:28:00,15,355.11,220,23.674,214.03890410958903,112,1.6141363636363637,7.333333333333333,Medium Value
17744.0,2010-12-16 14:17:00,2011-12-06 12:11:00,136,2322.4,355,17.076470588235296,2258.772602739726,3,6.541971830985916,11.833333333333334,High Value
17746.0,2011-04-13 14:31:00,2011-04-13 14:31:00,6,110.25,1,18.375,0.30205479452054795,239,110.25,0.03333333333333333,Low Value
17747.0,2011-08-19 08:13:00,2011-08-19 08:13:00,1,71.4,1,71.4,0.1956164383561644,112,71.4,0.03333333333333333,Low Value
17749.0,2011-03-28 13:39:00,2011-06-14 15:45:00,35,674.52,79,19.272,145.992,177,8.538227848101265,2.6333333333333333,Medium Value
17750.0,2011-06-28 15:44:00,2011-12-04 14:09:00,184,1710.45,159,9.29592391304348,745.1001369863014,4,10.757547169811321,5.3,High Value
17752.0,2010-12-15 16:19:00,2010-12-15 16:19:00,1,80.64,1,80.64,0.22093150684931506,358,80.64,0.03333333333333333,Low Value
17754.0,2011-03-24 13:54:00,2011-12-09 11:20:00,89,1664.65,260,18.703932584269666,1185.778082191781,0,6.402500000000001,8.666666666666666,High Value
17757.0,2010-12-02 17:17:00,2011-12-08 15:31:00,740,5593.39,371,7.558635135135136,5685.336136986301,0,15.076522911051214,12.366666666666667,High Value
17758.0,2011-04-03 15:22:00,2011-11-20 14:45:00,404,3408.2000000000003,231,8.436138613861386,2156.9704109589043,18,14.754112554112556,7.7,High Value
17759.0,2011-06-23 13:35:00,2011-11-22 16:02:00,90,819.96,153,9.110666666666667,343.70926027397263,16,5.35921568627451,5.1,Medium Value
17760.0,2010-12-01 15:08:00,2011-11-18 10:56:00,25,287.59,352,11.503599999999999,277.3470684931507,21,0.8170170454545453,11.733333333333333,Medium Value
17761.0,2011-11-07 10:23:00,2011-11-07 10:23:00,19,712.78,1,37.514736842105265,1.9528219178082191,32,712.78,0.03333333333333333,Low Value
17763.0,2011-03-21 14:25:00,2011-03-21 14:25:00,1,15.0,1,15.0,0.0410958904109589,262,15.0,0.03333333333333333,Low Value
17764.0,2011-05-12 16:11:00,2011-10-20 11:03:00,71,772.55,161,10.880985915492957,340.7686301369863,50,4.7984472049689435,5.366666666666666,Medium Value
17765.0,2011-03-28 11:58:00,2011-07-04 12:41:00,56,367.63,99,6.564821428571428,99.71334246575343,158,3.7134343434343435,3.3,Medium Value
17767.0,2011-11-24 14:42:00,2011-11-24 14:42:00,21,271.2,1,12.914285714285715,0.743013698630137,14,271.2,0.03333333333333333,Low Value
17768.0,2011-06-26 13:46:00,2011-12-01 13:22:00,98,2081.9,158,21.243877551020407,901.2060273972603,7,13.176582278481014,5.266666666666667,High Value
17769.0,2011-01-23 11:15:00,2011-11-27 11:18:00,304,3957.43,309,13.017861842105262,3350.262657534246,12,12.807216828478964,10.3,High Value
17770.0,2011-03-02 13:35:00,2011-05-25 12:34:00,38,1143.27,84,30.086052631578948,263.1087123287671,198,13.610357142857143,2.8,Medium Value
17771.0,2011-01-20 14:13:00,2011-10-14 11:43:00,54,245.81,267,4.552037037037037,179.811698630137,56,0.9206367041198502,8.9,Medium Value
17772.0,2011-11-29 10:57:00,2011-11-29 11:05:00,50,173.45,1,3.469,0.47520547945205477,10,173.45,0.03333333333333333,Low Value
17774.0,2011-02-07 13:13:00,2011-09-04 12:49:00,153,1213.73,209,7.932875816993464,694.9851232876712,96,5.80732057416268,6.966666666666667,High Value
17775.0,2011-03-30 10:50:00,2011-03-30 10:50:00,3,56.4,1,18.8,0.1545205479452055,254,56.4,0.03333333333333333,Low Value
17777.0,2011-08-31 14:35:00,2011-11-15 12:02:00,190,647.56,76,3.408210526315789,134.8344109589041,24,8.520526315789473,2.533333333333333,Medium Value
17779.0,2011-07-19 12:19:00,2011-11-18 14:15:00,81,650.32,123,8.028641975308643,219.14893150684932,20,5.287154471544716,4.1,Medium Value
17781.0,2011-03-31 19:54:00,2011-07-03 16:00:00,12,188.02,94,15.668333333333335,48.42158904109589,158,2.000212765957447,3.1333333333333333,Medium Value
17783.0,2011-04-06 10:07:00,2011-09-28 16:07:00,67,283.47,176,4.23089552238806,136.68690410958905,71,1.6106250000000002,5.866666666666666,Medium Value
17785.0,2011-10-17 13:43:00,2011-10-17 13:43:00,13,131.94,1,10.149230769230769,0.36147945205479454,52,131.94,0.03333333333333333,Low Value
17786.0,2011-01-26 14:35:00,2011-09-15 12:51:00,68,266.85,232,3.9242647058823534,169.6142465753425,84,1.1502155172413795,7.733333333333333,Medium Value
17787.0,2010-12-03 13:43:00,2011-07-10 11:24:00,128,1817.54,219,14.19953125,1090.524,152,8.299269406392694,7.3,High Value
17788.0,2011-08-02 10:38:00,2011-09-27 10:09:00,5,1117.9,56,223.58,171.51342465753427,73,19.962500000000002,1.8666666666666667,Medium Value
17789.0,2011-03-03 13:14:00,2011-03-03 13:14:00,14,225.9,1,16.135714285714286,0.6189041095890411,280,225.9,0.03333333333333333,Low Value
17790.0,2010-12-10 10:47:00,2011-11-13 11:30:00,189,1964.3,339,10.393121693121692,1824.3772602739725,26,5.794395280235988,11.3,High Value
17791.0,2011-11-10 12:09:00,2011-11-10 12:09:00,10,106.1,1,10.61,0.2906849315068493,29,106.1,0.03333333333333333,Low Value
17793.0,2011-11-14 14:24:00,2011-11-14 14:24:00,52,300.34,1,5.77576923076923,0.8228493150684931,24,300.34,0.03333333333333333,Low Value
17795.0,2011-03-20 12:02:00,2011-06-13 12:36:00,45,342.83,86,7.618444444444444,80.77638356164384,179,3.9863953488372093,2.8666666666666667,Medium Value
17796.0,2010-12-05 12:23:00,2011-10-30 15:38:00,81,690.0,330,8.518518518518519,623.8356164383562,39,2.090909090909091,11.0,High Value
17797.0,2011-06-10 11:29:00,2011-11-17 13:21:00,111,780.43,161,7.0309009009009005,344.24446575342466,21,4.847391304347826,5.366666666666666,Medium Value
17799.0,2010-12-13 13:10:00,2011-11-17 15:16:00,404,3039.17,340,7.522698019801981,2831.0076712328764,21,8.938735294117647,11.333333333333334,High Value
17800.0,2011-01-09 13:50:00,2011-11-02 12:57:00,103,1187.21,297,11.526310679611651,966.0311506849315,36,3.9973400673400676,9.9,High Value
17802.0,2010-12-02 13:44:00,2011-09-18 14:56:00,140,1285.04,291,9.178857142857142,1024.5113424657534,81,4.41594501718213,9.7,High Value
17805.0,2011-09-27 11:49:00,2011-09-27 11:49:00,10,512.31,1,51.230999999999995,1.4035890410958902,73,512.31,0.03333333333333333,Low Value
17806.0,2011-11-28 14:12:00,2011-11-28 14:12:00,43,546.04,1,12.698604651162789,1.496,10,546.04,0.03333333333333333,Low Value
17809.0,2010-12-01 09:41:00,2011-11-23 12:59:00,61,5411.91,358,88.71983606557377,5308.119945205479,15,15.117067039106145,11.933333333333334,High Value
17811.0,2011-01-10 10:58:00,2011-12-05 13:46:00,828,7761.82,330,9.374178743961352,7017.535890410958,3,23.520666666666667,11.0,High Value
17812.0,2010-12-06 15:27:00,2011-11-27 11:47:00,133,699.81,356,5.261729323308271,682.5544109589042,12,1.965758426966292,11.866666666666667,High Value
17813.0,2011-09-29 15:57:00,2011-11-25 16:13:00,348,1698.07,58,4.879511494252873,269.83030136986304,13,29.27706896551724,1.9333333333333333,Medium Value
17816.0,2010-12-09 14:10:00,2011-11-03 11:34:00,17,36.56,329,2.150588235294118,32.95408219178082,36,0.11112462006079028,10.966666666666667,Medium Value
17817.0,2011-03-07 17:30:00,2011-12-05 14:39:00,33,387.68,273,11.747878787878788,289.963397260274,3,1.4200732600732602,9.1,Medium Value
17819.0,2010-12-03 14:26:00,2011-09-29 10:52:00,48,3704.87,300,77.18479166666667,3045.0986301369862,71,12.349566666666666,10.0,High Value
17824.0,2011-10-19 14:14:00,2011-10-19 14:14:00,13,298.4,1,22.95384615384615,0.8175342465753425,50,298.4,0.03333333333333333,Low Value
17827.0,2010-12-10 10:18:00,2011-12-04 15:00:00,215,1987.33,360,9.24339534883721,1960.1063013698629,4,5.520361111111111,12.0,High Value
17828.0,2011-06-08 08:31:00,2011-11-17 08:41:00,67,1820.09,163,27.1655223880597,812.8073150684932,22,11.166196319018404,5.433333333333334,High Value
17829.0,2011-02-14 12:46:00,2011-02-14 12:46:00,30,889.24,1,29.641333333333332,2.4362739726027396,298,889.24,0.03333333333333333,Medium Value
17830.0,2011-02-24 10:15:00,2011-12-08 12:28:00,23,398.7,288,17.33478260869565,314.5906849315068,1,1.384375,9.6,Medium Value
17831.0,2011-11-06 15:09:00,2011-11-06 15:09:00,2,35.400000000000006,1,17.700000000000003,0.09698630136986303,32,35.400000000000006,0.03333333333333333,Low Value
17832.0,2011-10-21 11:43:00,2011-10-21 11:43:00,61,155.37,1,2.547049180327869,0.4256712328767123,49,155.37,0.03333333333333333,Low Value
17835.0,2011-11-16 16:30:00,2011-12-07 11:48:00,59,342.24,21,5.800677966101695,19.690520547945205,2,16.29714285714286,0.7,Medium Value
17836.0,2011-10-23 16:13:00,2011-10-23 16:13:00,24,110.21000000000001,1,4.592083333333334,0.3019452054794521,46,110.21000000000001,0.03333333333333333,Low Value
17837.0,2011-06-29 16:44:00,2011-10-28 16:13:00,162,1541.23,121,9.513765432098765,510.92830136986305,41,12.737438016528925,4.033333333333333,Medium Value
17838.0,2010-12-02 15:55:00,2011-11-13 11:20:00,117,2720.8,346,23.254700854700857,2579.1693150684932,26,7.863583815028902,11.533333333333333,High Value
17839.0,2011-10-28 17:27:00,2011-10-28 17:27:00,52,318.15,1,6.11826923076923,0.8716438356164383,41,318.15,0.03333333333333333,Low Value
17841.0,2010-12-01 14:41:00,2011-12-08 12:07:00,7676,40519.84,372,5.2787701928087545,41296.932821917806,1,108.9243010752688,12.4,High Value
17843.0,2011-02-09 15:33:00,2011-02-09 15:33:00,37,205.48,1,5.553513513513513,0.562958904109589,302,205.48,0.03333333333333333,Low Value
17844.0,2011-08-25 11:27:00,2011-08-25 11:27:00,5,51.559999999999995,1,10.312,0.14126027397260274,106,51.559999999999995,0.03333333333333333,Low Value
17846.0,2011-09-15 15:20:00,2011-09-15 15:20:00,1,2033.1,1,2033.1,5.570136986301369,84,2033.1,0.03333333333333333,Medium Value
17848.0,2010-12-16 18:38:00,2011-09-19 16:49:00,51,901.1999999999999,277,17.670588235294115,683.9243835616438,80,3.2534296028880862,9.233333333333333,High Value
17849.0,2011-01-10 11:59:00,2011-05-05 13:46:00,26,605.8000000000001,116,23.300000000000004,192.52821917808222,217,5.222413793103449,3.8666666666666667,Medium Value
17850.0,2010-12-01 08:26:00,2010-12-02 15:27:00,297,5391.21,2,18.15222222222222,29.540876712328767,371,2695.605,0.06666666666666667,Medium Value
17852.0,2011-11-28 12:31:00,2011-11-28 12:36:00,24,114.34,1,4.764166666666667,0.31326027397260275,11,114.34,0.03333333333333333,Low Value
17854.0,2011-04-26 16:53:00,2011-06-07 16:21:00,15,311.26,42,20.750666666666667,35.81621917808219,184,7.410952380952381,1.4,Medium Value
17855.0,2010-12-02 09:44:00,2010-12-02 09:44:00,17,208.97,1,12.292352941176471,0.5725205479452055,372,208.97,0.03333333333333333,Low Value
17856.0,2011-03-03 11:40:00,2011-12-08 09:40:00,15,1418.03,280,94.53533333333333,1087.8038356164382,1,5.064392857142857,9.333333333333334,High Value
17857.0,2010-12-09 11:35:00,2011-12-05 13:13:00,54,26879.04,362,497.76,26658.116383561646,3,74.25149171270718,12.066666666666666,High Value
17858.0,2010-12-05 13:08:00,2011-12-04 11:56:00,197,5140.66,364,26.09472081218274,5126.576,5,14.122692307692308,12.133333333333333,High Value
17859.0,2011-02-08 10:32:00,2011-02-08 10:32:00,23,141.92000000000002,1,6.170434782608696,0.38882191780821923,304,141.92000000000002,0.03333333333333333,Low Value
17860.0,2010-12-06 12:41:00,2010-12-06 12:41:00,52,226.45000000000002,1,4.354807692307693,0.6204109589041097,368,226.45000000000002,0.03333333333333333,Low Value
17861.0,2011-01-24 11:34:00,2011-12-06 16:21:00,219,2097.88,317,9.579360730593608,1821.9944109589042,2,6.617917981072556,10.566666666666666,High Value
17862.0,2011-01-20 12:23:00,2011-01-20 12:23:00,11,330.9,1,30.08181818181818,0.9065753424657533,323,330.9,0.03333333333333333,Low Value
17863.0,2010-12-05 13:21:00,2011-10-11 13:45:00,148,3160.0,311,21.35135135135135,2692.4931506849316,58,10.160771704180064,10.366666666666667,High Value
17864.0,2011-03-09 11:44:00,2011-11-27 11:15:00,90,554.85,263,6.165,399.79602739726033,12,2.1096958174904943,8.766666666666667,Medium Value
17865.0,2010-12-10 14:53:00,2011-11-09 12:08:00,370,10526.32,334,28.449513513513512,9632.303780821918,30,31.515928143712575,11.133333333333333,High Value
17866.0,2011-07-20 11:07:00,2011-07-20 11:07:00,9,329.65,1,36.62777777777777,0.9031506849315067,142,329.65,0.03333333333333333,Low Value
17867.0,2011-02-24 12:25:00,2011-11-09 14:15:00,68,1157.8700000000001,259,17.027500000000003,821.6118630136989,29,4.470540540540541,8.633333333333333,High Value
17869.0,2010-12-06 17:16:00,2011-08-24 16:16:00,40,428.18,261,10.7045,306.1780273972602,106,1.640536398467433,8.7,Medium Value
